,기업명,대학,전공,채용시기,채용유형,직무명,학점,어학,자격증,수상,인턴,동아리,질문1,답변1,질문2,답변2
275,롯데케미칼,지방4년,수학과,2021년 하반기,신입,기획/경영,3.27,{},2.0,0.0,0.0,0.0,Q1.지원동기 및 성장과정보기,"{'기업성': ['롯데케미칼 사무영업직 지원', '성실한 근무', '동료들에게 인정받기', '목표 달성'], '태도': ['목표 달성을 위한 꾸준한 노력', '후회 없는 최선의 노력', '상황 변화에 대한 긍정적 마음가짐', '부지런한 행동'], '핵심경험': ['학업과 아르바이트 병행', '2년간 편입 준비', '수학과 편입 후 공부', '재수강 계획 수립', '졸업영어 인증 목표 설정', '부족한 학점 보충', '모르는 학문 밤새 공부']}",Q2.주요 근무활동 (혹은 성취경험)보기,"{'기업성': ['사무영업지원 직무에 대한 이해', '최적의 분석을 통한 지원 가능성'], '태도': ['책임감 있는 업무 수행', '최선을 다하는 마음가짐', '배우고 노력하는 자세'], '핵심경험': ['대학 전공 과정 수치해석 수강', '온 오프라인 소비 플랫폼 비교 프로젝트 진행', '미래 성장곡선 예측 경험', '데이터 분석을 통한 상황 예측 및 대비 계획 수립']}"
276,롯데케미칼,대학원,중국어교육전공,2022년 상반기,신입,인사/총무,4.16,"{'토익': 940, '오픽': 'AL'}",0.0,0.0,0.0,0.0,"Q1.석유화학업계의 향후 트렌드를 조망하고, 롯데케미칼이 이러한 변화를 선도하기 위해 본인이 입사 후에 어떻게 회사에 기여하고 싶으신지, 본인의 강점 등 구체적 근거를 포함해 기술해 주세요.보기","{'기업성': ['친환경 트렌드', 'ESG 경영 중요성', '2차전지 시장 확대', '롯데케미칼의 연구 지속'], '태도': ['약점 인식 및 보완 의지', '교육 대상자와의 시너지 발휘', '능동적인 상호작용 중시'], '핵심경험': ['교육학 전공', '교육 커리큘럼 설계 경험', '업무 효율성 제고 및 교육 내용 통일성 기준 마련 경험']}",Q2.지금의 나를 있게 한 가장 중요한 사건에 대해 구체적으로 기술해주세요.보기,"{'기업성': ['도전 정신', '글로벌 경험', '문화 이해'], '태도': ['적응력', '호기심', '자기 주도성'], '핵심경험': ['캐나다 홈스테이 생활', '혼자서 외국 생활 적응', '외국어 구사 및 문화 체험']}"
277,롯데케미칼,대학원,고분자공학과,2021년 상반기,신입,생산관리/품질관리,3.71,"{'토익': 740, '토스': 'Level6'}",0.0,1.0,1.0,0.0,"Q1.석유화학업계의 향후 트렌드를 조망하고, 롯데케미칼이 이러한 변화를 선도하기 위해 본인이 입사 후에 어떻게 회사에 기여하고 싶으신지, 본인의 강점 등 구체적 근거를 포함해 기술해 주세요.*700자 이내로 내용을 입력해주세요.보기","{'기업성': ['셰일가스 원료의 ECC 기술 활용', '에탄 크래킹 기술 발전에 따른 유가 변동성 대응', '롯데케미칼의 대산공장 내 탈황 중질유 활용 에틸렌 생산 계획', '부산물 활용 기술 적용 목표 설정 및 계획 수립'], '태도': ['현실적인 문제요소와 개선점 고려', '강력한 프로젝트를 위한 PM 지식 습득', '빠르고 정확한 사업계획 구현 의지', '경쟁력 있는 일원으로 자리매김 의지'], '핵심경험': ['NCC 설비에 멤브레인 적용한 Low C Gas 생산효율 증대 프로젝트 추진', '4M 운영과 QCD 관리에 대한 Project Management 지식 습득', '신공정에 대한 Risk 계산 전문성 확보']}",Q2.지금의 나를 있게 한 가장 중요한 사건에 대해 구체적으로 기술해주세요.* 700자 이내로 내용을 입력해주세요.보기,"{'기업성': ['열정적인 팀워크 중시', '문제 해결 능력 강조', '긍정적인 결과 도출'], '태도': ['헌신과 책임감', '소통을 통한 협업', '최선을 다하는 자세'], '핵심경험': ['멘토링 활동', '기기분석 데이터 분석', '모의 문제 제공 및 의견 공유']}"
278,삼성생명보험,수도권4년,헬스케어경영학과,2022년 하반기,신입,전문직,3.43,{'토익': 845},2.0,0.0,0.0,0.0,Q1.당사 보험심사직에 지원한 동기와 입사 후 회사에서 이루고 싶은 꿈을 기술하십시오.보기,"{'기업성': ['국내 최고의 손해사정회사', '뛰어난 직원 교육 시스템', '보험 산업의 동향과 실무 경험'], '태도': ['타인에게 도움을 주고자 하는 가치관', '직업적 보람을 느끼고자 하는 의지', '사회적 자산으로서 보험금의 올바른 사용에 대한 책임감'], '핵심경험': ['보험 관련 수업 수강', '손해사정사 취득', '조사 기법 발굴을 통한 보험 사기 근절 의지']}","Q2.본인의 성장과정을 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하십시오.보기","{'기업성': ['고객 만족도 100% 목표', '민원 0건 목표', '국내 최고의 손해사정회사 자부'], '태도': ['책임감 있는 업무 수행', '긍정적인 사고로 위기 극복', '강인한 정신력', '타인에게 도움을 주고자 하는 마음'], '핵심경험': ['대형 테마파크 아르바이트 경험', '화가 난 손님 응대 경험', '손해사정사 2차 시험 준비 중 병원 입원 경험']}"
279,SK텔레콤,서울4년,경영대학 경영학과,2022년 하반기,신입,영업/제휴,4.13,"{'토익': 725, '토스': 'IH'}",2.0,0.0,1.0,1.0,Q1.높은 목표를 달성하기 위해 다각도로 노력했던 경험에 대해 작성해 주시기 바랍니다.보기,"{'기업성': ['경영학 전공', '마케팅 기획 및 시장 분석 지식', '전산업무 능숙'], '태도': ['맡은 자리에서 최선을 다하는 자세', '다양한 사람들과의 의견 공유 및 협업', '훌륭한 팀원으로서의 역할 수행', '유연한 업무 처리'], '핵심경험': ['대학교 조기졸업', '프랜차이즈 빵집 생산 기사 경험', '고깃집 및 애견 호텔 근무', '봉사활동 참여', '기업 인턴 경험']}",Q2.남들과는 다른 방식으로 문제를 해결한 경험에 대해 작성해 주시기 바랍니다.보기,"{'기업성': ['팬데믹 상황에서도 유연한 대처 능력', '온라인 플랫폼 활용 능력', '소통과 협력 중시'], '태도': ['신뢰 구축의 중요성 인식', '적극적인 소통 의지', '문제 해결을 위한 창의적 접근'], '핵심경험': ['기획 봉사 단체 단장직 역임', '팬데믹 속 프로젝트 성공적 마무리', 'SNS를 통한 봉사활동 진행 단계 체계화', '모임원과의 지속적 소통 및 협력 강화']}"
280,SK텔레콤,서울4년,정보통계학과,2022년 하반기,신입,데이터,3.58,"{'토익': 945, '토스': 'AL'}",2.0,1.0,2.0,0.0,Q1.높은 목표를 달성하기 위해 다각도로 노력했던 경험에 대해 작성해 주시기 바랍니다. (구체적인 상황 및 관련된 사람들/당시 목표와 목표 수립과정/목표달성을 위해 기울인 노력/ 수행과정에서 부딪힌 어려움과 그때의 생각(감정)/노력의 결과가 잘 드러날 수 있도록 작성)보기,"{'기업성': ['SK텔레콤에서 추진력 발휘', '최고의 결과 기여'], '태도': ['할 수 있다는 믿음', '실패에 낙담하지 않음', '다양한 시각을 통한 문제 극복', '정기적인 피드백 수용'], '핵심경험': ['AI 개발 대회 출전', '교수님과 선배님에게 도움 요청', 'AI 서적과 깃헙 코드 공부', '팀원 모아 프로젝트 진행', '1년 동안 데이터 연구', '논문 구체화', '대회에서 최우수상 수상']}",Q2.남들과는 다른 방식으로 문제를 해결한 경험에 대해 작성해 주시기 바랍니다. (구체적인 상황/문제 인식의 계기/기존 방식과 본인이 시도한 방식의 차이/구체적인 실행 과정 및 결과/파급범위가 잘 드러날 수 있게 작성)보기,"{'기업성': ['효율적인 문제 해결', '단순한 접근 방식 선호', '정확도 향상에 기여'], '태도': ['문제 해결을 위한 근본적인 접근', '협업을 통한 아이디어 제안', '조직의 목표 달성을 위한 노력'], '핵심경험': ['전선 탐지 알고리즘 제작 프로젝트', '빛 번짐 문제 해결을 위한 회의 참여', '하드보드지 테스트 및 재촬영 제안', '정확도 20% 이상 향상 성과 달성']}"
281,SK텔레콤,대졸4년,사회계열,2022년 상반기,신입,기획/경영,3.25,{'오픽': 'IH'},3.0,2.0,1.0,2.0,"Q1.SK텔레콤이 지금보다 더 성장하기 위해 필요한 것이 무엇인지, 그리고 이를 위해 지원한 직무에서 본인이 기여할 수 있는 점은 무엇인지 서술해 주십시오. (필수)보기","{'기업성': ['인프라 구축과 상호 연계의 중요성', '브랜드 1위 기업으로서 기초 다짐', '인프라 활성화의 필요성', '다양한 인프라의 출시와 메타버스 활성화', '기존 고객 유지와 신규 고객 유치의 중요성', '신규 사업 확장을 위한 초석'], '태도': ['팀 빌딩을 통한 협업 능력', '제휴 역량 향상', '정확한 자료 수집과 분석 능력', '상황에 따른 유연한 대처 능력', '조직 기여 의지'], '핵심경험': ['연극사와 제휴하여 SNS 홍보 조건으로 티켓 협찬', '교내 축제 부스 이벤트를 위한 인프라 구축', '무인 키오스크 서비스와 해외직구 플랫폼 마케팅 기획', '아이디어 제시 및 자료 분석 경험']}",Q2.해결하기 어려웠던 문제나 상황에서 남들이 하지 않은 새로운 시도/변화를 통해 기회를 창출하거나 문제를 해결한 경험에 대해 서술해 주십시오. (필수)보기,"{'기업성': ['SK텔레콤의 혁신적인 영상 콘텐츠 제작 방식', 'B급 장르 콘텐츠 제작을 통한 차별화', 'O브랜드의 데이터와 클라우드 서비스 중심의 홍보 전략'], '태도': ['팀원들과의 의견 공유 및 협업 중시', '기존 방식과의 조화를 통한 독창성 추구', '사내 프로젝트에 대한 기여 의지'], '핵심경험': ['O브랜드 홍보영상 제작 경험', '기존 시나리오 방식의 차별화된 접근', '최우수 콘텐츠 선정 및 우수활동자 수료']}"
282,SK텔레콤,대졸4년,사회계열,2022년 상반기,신입,기획/경영,3.25,{'오픽': 'IH'},3.0,2.0,1.0,2.0,Q1.지원동기 및 입사 후 포부보기,"{'기업성': ['구독형 결제 시스템에 대한 관심', 'T우주 서비스의 합리적인 가격과 다양한 혜택', '우주패스의 기본 혜택과 추가 혜택 구성', '신선함을 부각시키는 신규 혜택 추가'], '태도': ['효율적인 금전적 운용에 대한 관심', '멤버십 및 프로모션에 대한 폭넓은 식견 추구', '팀 빌딩 활동 수행 의지', 'SK텔레콤의 멤버십 및 서비스 관련 직무에 대한 열망'], '핵심경험': ['T프렌즈 4기 대외활동 참여', 'T우주 구독 서비스 체험', '타 기업 서포터즈 활동 및 서비스 기획, 콘텐츠 제작', '교내 익스턴십 프로그램 참여 및 해외 직구 서비스 마케팅 기획']}",Q2.직무 경험보기,"{'기업성': ['SK텔레콤의 플랫폼과 콘텐츠에 대한 이해', '통신사의 프로모션 홍보에 대한 전문성', '1020 세대를 타깃으로 한 마케팅 전략'], '태도': ['팀원들과의 협업을 통한 진심 어린 노력', '기존 방식과의 조화를 통한 독창성 추구', '조직에 기여하고 시너지를 창출하려는 의지'], '핵심경험': ['T프렌즈 1기와 4기 활동', 'O브랜드 콘텐츠 제작 및 홍보 미션 수행', '최우수 영상 선정 및 사내 홍보영상 사용', '브레인스토밍을 통한 O브랜드 기능 홍보 전략 구상']}"
283,SK텔레콤,서울4년,경영학과,2020년 하반기,신입,마케팅/시장조사,3.74,"{'토익': 975, '토스': 'Level7'}",0.0,1.0,1.0,1.0,"Q1.[관련 경험 1] 지원 직무에 필요한 역량과 관련된 프로젝트/공모전/논문/연구/학습 및 기타 활동에 참여한 경험을 작성하여 주십시오. (최대 3개 경험) ㅇ [관련 경험], [기간], [본인의 역할 (1)], [본인의 역할 (2)] 로 나누어 작성 ㅇ [관련 경험] : 직무 역량과 관련있는 객관적 증빙 가능 경험 작성 (50자 이내) - 예시 1) 신제품 개발 프로젝트 수행 - 예시 2) 교내 소프트웨어 프로젝트 경진대회 수상 ㅇ [기간] : 경험 수행 기간 작성 (20자 이내) - 예시 1) 2017.01~2018.01 ㅇ [본인의 역할] : 해당 경험에서 본인의 주요 역할 (또는 사용기술) 및 실행 과정 작성 (200자 이내) - 예시 1) 신규 서비스의 고객 반응 조사 담당 : 실행 과정 작성 - 예시 2) 서비스 개발 담당 (안드로이드, IOS, 관리페이지, Backend (Firebase, AWS)) : 실행 과정 작성 ㅇ 구체적인 성과가 없거나 실패한 사례라도 과정 상의 노력 서술 가능보기","{'기업성': ['온라인 마케팅 채널 운영'], '태도': [], '핵심경험': ['온라인 마케팅 채널 운영 경험']}",Q2.[기간]보기,"{'기업성': ['혁신적인 기업 문화', '지속 가능한 성장 추구'], '태도': ['협업을 중시하는 가치관', '조직 기여 의지'], '핵심경험': ['프로젝트 참여', '실습 경험']}"
284,대한항공,서울4년,경영대학 경영학과,2023년 상반기,신입,영업/제휴,4.13,"{'토익': 725, '토스': 'IH'}",2.0,0.0,1.0,1.0,"Q1.1. 직장을 선택할 때 중요하게 생각하는 가치/기준을 설명하고, 항공산업 중에서도 특히 대한항공에 지원하게 된 사유와 입사 후 포부에 대해 기술해 주십 시오.보기","{'기업성': ['대한항공의 긍정적인 연결고리 형성', '고객과 직원 간의 교류', '직원들 간의 협력', '항공업계에서 큰 영향력 발휘', '독자적인 힘과 비전'], '태도': ['선순환 가치관 중시', '협력 및 상생 중시', '긍정적인 에너지 전달', '조직 기여 의지'], '핵심경험': ['고객에게 받은 보람을 업무의 원동력으로 삼음', '형성된 직원들 간의 좋은 팀워크 경험', '대한항공에서 가치관 실현 기회 추구']}","Q2.기존과는 다른 방식을 시도하거나 새로운 아이디어를 제시하여 문제를 해결/개선했던 경험에 대해 기술해 주십시오. (그러한 방식을 시도한 이유, 기존 방식과의 차이점, 그리고 이를 통해 무엇이 어떻게 변화되었는지 포함하여 작성해 주십시오.보기","{'기업성': ['체계적 운영', '팀원 참여 이끌기', '팬데믹 속 프로젝트 성공'], '태도': ['신뢰 구축', '소통 강화', '적극적인 협력', '팀워크 중시'], '핵심경험': ['기획 봉사 단체 단장직 역임', '오프라인 회의를 온라인으로 변경', 'SNS를 통한 봉사활동 진행 단계 체계화', '모임원 봉사 기획 제안 수용', '변동 사항 최소화']}"
